date,scf
2021-02-09 10:00:00,0.09
2021-02-10 10:00:00,0.086
2021-02-11 10:00:00,0.074
2021-02-12 10:00:00,0.08
2021-02-13 10:00:00,0.078
2021-02-14 10:00:00,0.065
2021-02-15 10:00:00,0.057
2021-02-16 10:00:00,0.055
2021-02-17 10:00:00,0.127
2021-02-18 10:00:00,0.297
2021-02-19 10:00:00,0.358
2021-02-20 10:00:00,0.428
2021-02-21 10:00:00,0.401
2021-02-22 10:00:00,0.37
2021-02-23 10:00:00,0.323
2021-02-24 10:00:00,0.267
2021-02-25 10:00:00,0.249
2021-02-26 10:00:00,0.212
2021-02-27 10:00:00,0.191
2021-02-28 10:00:00,0.17
2021-03-01 10:00:00,0.157
2021-03-02 10:00:00,0.143
2021-03-03 10:00:00,0.109
2021-03-04 10:00:00,0.115
2021-03-05 10:00:00,0.115
2021-03-06 10:00:00,0.102
2021-03-07 10:00:00,0.087
2021-03-08 10:00:00,0.082
2021-03-09 10:00:00,0.073
2021-03-10 10:00:00,0.082
2021-03-11 10:00:00,0.094
2021-03-12 10:00:00,0.111
2021-03-13 10:00:00,0.096
2021-03-14 10:00:00,0.073
2021-03-15 10:00:00,0.073
2021-03-16 10:00:00,0.059
2021-03-17 10:00:00,0.04
2021-03-18 10:00:00,0.043
2021-03-19 10:00:00,0.043
2021-03-20 10:00:00,0.038
2021-03-21 10:00:00,0.032
2021-03-22 10:00:00,0.035
2021-03-23 10:00:00,0.032
2021-03-24 10:00:00,0.035
2021-03-25 10:00:00,0.129
2021-03-26 10:00:00,0.139
2021-03-27 10:00:00,0.138
2021-03-28 10:00:00,0.132
2021-03-29 10:00:00,0.115
2021-03-30 10:00:00,0.096
2021-04-01 10:00:00,0.088
2021-04-02 10:00:00,0.072
2021-04-03 10:00:00,0.073
2021-04-04 10:00:00,0.068
2021-04-05 10:00:00,0.06
2021-04-06 10:00:00,0.057
2021-04-07 10:00:00,0.045
2021-04-08 10:00:00,0.035
2021-04-09 10:00:00,0.033
2021-04-10 10:00:00,0.067
2021-04-11 10:00:00,0.094
2021-04-12 10:00:00,0.097
2021-04-13 10:00:00,0.094
2021-04-14 10:00:00,0.077
2021-04-15 10:00:00,0.042
2021-04-16 10:00:00,0.037
2021-04-17 10:00:00,0.029
2021-04-18 10:00:00,0.027
2021-04-19 10:00:00,0.017
2021-04-20 10:00:00,0.014
2021-04-21 10:00:00,0.005
2021-04-22 10:00:00,0.009
2021-04-23 10:00:00,0.007
2021-04-24 10:00:00,0.012
2021-04-25 10:00:00,0.003
2021-04-26 10:00:00,0.004
2021-04-27 10:00:00,0.003
2021-04-28 10:00:00,0.013
2021-04-29 10:00:00,0.003
2021-04-30 10:00:00,0.003
2021-05-01 10:00:00,0.003
2021-05-02 10:00:00,0.003
2021-05-03 10:00:00,0.003
2021-05-04 10:00:00,0.004
2021-05-05 10:00:00,0.005
2021-05-06 10:00:00,0.003
2021-05-07 10:00:00,0.003
2021-05-08 10:00:00,0.003
2021-05-09 10:00:00,0.003
2021-05-10 10:00:00,0.003
2021-05-11 10:00:00,0.003
2021-05-12 10:00:00,0.0
2021-05-13 10:00:00,0.003
2021-05-14 10:00:00,0.003
2021-05-15 10:00:00,0.003
2021-05-16 10:00:00,0.0
2021-05-17 10:00:00,0.0
2021-05-18 10:00:00,0.0
2021-05-19 10:00:00,0.003
2021-05-20 10:00:00,0.0
2021-05-21 10:00:00,0.0
2021-05-22 10:00:00,0.0
2021-05-23 10:00:00,0.0
2021-05-24 10:00:00,0.0
2021-05-25 10:00:00,0.0
2021-05-26 10:00:00,0.0
2021-05-27 10:00:00,0.0
2021-05-28 10:00:00,0.0
2021-05-29 10:00:00,0.0
2021-05-30 10:00:00,0.0
2021-06-01 10:00:00,0.0
2021-06-02 10:00:00,0.0
2021-06-03 10:00:00,0.0
2021-06-04 10:00:00,0.0
2021-06-05 10:00:00,0.0
2021-06-06 10:00:00,0.0
2021-06-07 10:00:00,0.0
2021-06-08 10:00:00,0.0
2021-06-09 10:00:00,0.0
2021-06-10 10:00:00,0.0
2021-06-11 10:00:00,0.0
2021-06-12 10:00:00,0.0
2021-06-13 10:00:00,0.0
2021-06-14 10:00:00,0.0
2021-06-15 10:00:00,0.0
2021-06-16 10:00:00,0.0
2021-06-17 10:00:00,0.0
2021-06-18 10:00:00,0.0
2021-06-19 10:00:00,0.0
2021-06-20 10:00:00,0.0
2021-06-21 10:00:00,0.0
2021-06-22 10:00:00,0.0
2021-06-23 10:00:00,0.0
2021-06-24 10:00:00,0.0
2021-06-25 10:00:00,0.0
2021-06-26 10:00:00,0.0
2021-06-27 10:00:00,0.0
2021-06-28 10:00:00,0.0
2021-06-29 10:00:00,0.0
2021-06-30 10:00:00,0.0
2021-07-01 10:00:00,0.0
2021-07-02 10:00:00,0.0
2021-07-03 10:00:00,0.0
2021-07-04 10:00:00,0.0
2021-07-05 10:00:00,0.0
2021-07-06 10:00:00,0.0
2021-07-07 10:00:00,0.0
2021-07-08 10:00:00,0.0
2021-07-09 10:00:00,0.0
2021-07-10 10:00:00,0.0
2021-07-11 10:00:00,0.0
2021-07-12 10:00:00,0.0
2021-07-13 10:00:00,0.0
2021-07-14 10:00:00,0.0
2021-07-15 10:00:00,0.0
2021-07-16 10:00:00,0.0
2021-07-17 10:00:00,0.0
2021-07-18 10:00:00,0.0
2021-07-19 10:00:00,0.0
2021-07-20 10:00:00,0.0
2021-07-21 10:00:00,0.0
2021-07-22 10:00:00,0.0
2021-07-23 10:00:00,0.0
2021-07-24 10:00:00,0.0
2021-07-25 10:00:00,0.0
2021-07-26 10:00:00,0.0
2021-07-27 10:00:00,0.0
2021-07-28 10:00:00,0.0
2021-07-29 10:00:00,0.0
2021-07-30 10:00:00,0.0
2021-11-02 10:00:00,0.015
2021-11-03 10:00:00,0.015
2021-11-04 10:00:00,0.034
2021-11-05 10:00:00,0.036
2021-11-06 10:00:00,0.026
2021-11-07 10:00:00,0.014
2021-11-08 10:00:00,0.008
2021-11-09 10:00:00,0.005
2021-11-10 10:00:00,0.005
2021-11-11 10:00:00,0.005
2021-11-12 10:00:00,0.005
2021-11-13 10:00:00,0.008
2021-11-14 10:00:00,0.005
2021-11-15 10:00:00,0.009
2021-11-16 10:00:00,0.012
2021-11-17 10:00:00,0.009
2021-11-18 10:00:00,0.009
2021-11-19 10:00:00,0.009
2021-11-20 10:00:00,0.009
2021-11-21 10:00:00,0.011
2021-11-22 10:00:00,0.009
2021-11-23 10:00:00,0.007
2021-11-24 10:00:00,0.007
2021-11-25 10:00:00,0.007
2021-11-26 10:00:00,0.007
2021-11-27 10:00:00,0.018
2021-11-28 10:00:00,0.013
2021-11-29 10:00:00,0.017
2021-11-30 10:00:00,0.007
2021-12-01 10:00:00,0.007
2021-12-02 10:00:00,0.007
2021-12-03 10:00:00,0.007
2021-12-04 10:00:00,0.009
2021-12-05 10:00:00,0.009
2021-12-06 10:00:00,0.019
2021-12-07 10:00:00,0.012
2021-12-08 10:00:00,0.012
2021-12-09 10:00:00,0.01
2021-12-10 10:00:00,0.018
2021-12-11 10:00:00,0.018
2021-12-12 10:00:00,0.018
2021-12-13 10:00:00,0.017
2021-12-14 10:00:00,0.065
2021-12-15 10:00:00,0.095
2021-12-16 10:00:00,0.103
2021-12-17 10:00:00,0.121
2021-12-18 10:00:00,0.109
2021-12-19 10:00:00,0.029
2021-12-20 10:00:00,0.029
2021-12-21 10:00:00,0.029
2021-12-22 10:00:00,0.029
2021-12-23 10:00:00,0.041
2021-12-24 10:00:00,0.069
2021-12-25 10:00:00,0.059
2021-12-26 10:00:00,0.051
2021-12-27 10:00:00,0.035
2021-12-28 10:00:00,0.027
2021-12-29 10:00:00,0.025
2021-12-30 10:00:00,0.022
2022-01-01 10:00:00,0.127
2022-01-02 10:00:00,0.143
2022-01-03 10:00:00,0.116
2022-01-04 10:00:00,0.114
2022-01-05 10:00:00,0.101
2022-01-06 10:00:00,0.098
2022-01-07 10:00:00,0.083
2022-01-08 10:00:00,0.08
2022-01-09 10:00:00,0.076
2022-01-10 10:00:00,0.072
2022-01-11 10:00:00,0.059
2022-01-12 10:00:00,0.067
2022-01-13 10:00:00,0.084
2022-01-14 10:00:00,0.153
2022-01-15 10:00:00,0.196
2022-01-16 10:00:00,0.21
2022-01-17 10:00:00,0.208
2022-01-18 10:00:00,0.22
2022-01-19 10:00:00,0.388
2022-01-20 10:00:00,0.438
2022-01-21 10:00:00,0.439
2022-01-22 10:00:00,0.43
2022-01-23 10:00:00,0.423
2022-01-24 10:00:00,0.411
2022-01-25 10:00:00,0.398
2022-01-26 10:00:00,0.401
2022-01-27 10:00:00,0.537
2022-01-28 10:00:00,0.526
2022-01-29 10:00:00,0.511
2022-01-30 10:00:00,0.481
2022-02-01 10:00:00,0.444
2022-02-02 10:00:00,0.401
2022-02-03 10:00:00,0.366
2022-02-04 10:00:00,0.393
2022-02-05 10:00:00,0.379
2022-02-06 10:00:00,0.352
2022-02-07 10:00:00,0.306
2022-02-08 10:00:00,0.279
2022-02-09 10:00:00,0.283
2022-02-10 10:00:00,0.298
2022-02-11 10:00:00,0.295
2022-02-12 10:00:00,0.278
2022-02-13 10:00:00,0.263
2022-02-14 10:00:00,0.256
2022-02-15 10:00:00,0.251
2022-02-16 10:00:00,0.232
2022-02-17 10:00:00,0.222
2022-02-18 10:00:00,0.209
2022-02-19 10:00:00,0.209
2022-02-20 10:00:00,0.196
2022-02-21 10:00:00,0.19
2022-02-22 10:00:00,0.178
2022-02-23 10:00:00,0.173
2022-02-24 10:00:00,0.163
2022-02-25 10:00:00,0.155
2022-02-26 10:00:00,0.154
2022-02-27 10:00:00,0.154
2022-02-28 10:00:00,0.164
2022-03-01 10:00:00,0.18
2022-03-02 10:00:00,0.19
2022-03-03 10:00:00,0.159
2022-03-04 10:00:00,0.144
2022-03-05 10:00:00,0.162
2022-03-06 10:00:00,0.146
2022-03-07 10:00:00,0.119
2022-03-08 10:00:00,0.114
2022-03-09 10:00:00,0.118
2022-03-10 10:00:00,0.122
2022-03-11 10:00:00,0.115
2022-03-12 10:00:00,0.082
2022-03-13 10:00:00,0.219
2022-03-14 10:00:00,0.307
2022-03-15 10:00:00,0.304
2022-03-16 10:00:00,0.297
2022-03-17 10:00:00,0.297
2022-03-18 10:00:00,0.295
2022-03-19 10:00:00,0.283
2022-03-20 10:00:00,0.243
2022-03-21 10:00:00,0.032
2022-03-22 10:00:00,0.121
2022-03-23 10:00:00,0.298
2022-03-24 10:00:00,0.296
2022-03-25 10:00:00,0.289
2022-03-26 10:00:00,0.273
2022-03-27 10:00:00,0.251
2022-03-28 10:00:00,0.22
2022-03-29 10:00:00,0.204
2022-03-30 10:00:00,0.164
2022-04-01 10:00:00,0.142
2022-04-02 10:00:00,0.134
2022-04-03 10:00:00,0.126
2022-04-04 10:00:00,0.105
2022-04-05 10:00:00,0.094
2022-04-06 10:00:00,0.08
2022-04-07 10:00:00,0.081
2022-04-08 10:00:00,0.069
2022-04-09 10:00:00,0.063
2022-04-10 10:00:00,0.058
2022-04-11 10:00:00,0.059
2022-04-12 10:00:00,0.06
2022-04-13 10:00:00,0.052
2022-04-14 10:00:00,0.051
2022-04-15 10:00:00,0.046
2022-04-16 10:00:00,0.043
2022-04-17 10:00:00,0.04
2022-04-18 10:00:00,0.05
2022-04-19 10:00:00,0.044
2022-04-20 10:00:00,0.039
2022-04-21 10:00:00,0.037
2022-04-22 10:00:00,0.037
2022-04-23 10:00:00,0.034
2022-04-24 10:00:00,0.015
2022-04-25 10:00:00,0.022
2022-04-26 10:00:00,0.017
2022-04-27 10:00:00,0.023
2022-04-28 10:00:00,0.011
2022-04-29 10:00:00,0.022
2022-04-30 10:00:00,0.008
2022-05-01 10:00:00,0.008
2022-05-02 10:00:00,0.003
2022-05-03 10:00:00,0.003
2022-05-04 10:00:00,0.008
2022-05-05 10:00:00,0.003
2022-05-06 10:00:00,0.003
2022-05-07 10:00:00,0.004
2022-05-08 10:00:00,0.007
2022-05-09 10:00:00,0.003
2022-05-10 10:00:00,0.003
2022-05-11 10:00:00,0.003
2022-05-12 10:00:00,0.003
2022-05-13 10:00:00,0.004
2022-05-14 10:00:00,0.003
2022-05-15 10:00:00,0.003
2022-05-16 10:00:00,0.003
2022-05-17 10:00:00,0.003
2022-05-18 10:00:00,0.003
2022-05-19 10:00:00,0.003
2022-05-20 10:00:00,0.003
2022-05-21 10:00:00,0.003
2022-05-22 10:00:00,0.003
2022-05-23 10:00:00,0.003
2022-05-24 10:00:00,0.003
2022-05-25 10:00:00,0.003
2022-05-26 10:00:00,0.0
2022-05-27 10:00:00,0.003
2022-05-28 10:00:00,0.0
2022-05-29 10:00:00,0.0
2022-05-30 10:00:00,0.0
2022-06-01 10:00:00,0.0
2022-06-02 10:00:00,0.0
2022-06-03 10:00:00,0.0
2022-06-04 10:00:00,0.0
2022-06-05 10:00:00,0.0
2022-06-06 10:00:00,0.0
2022-06-07 10:00:00,0.0
2022-06-08 10:00:00,0.0
2022-06-09 10:00:00,0.0
2022-06-10 10:00:00,0.0
2022-06-11 10:00:00,0.0
2022-06-12 10:00:00,0.0
2022-06-13 10:00:00,0.0
2022-06-14 10:00:00,0.0
2022-06-15 10:00:00,0.0
2022-06-16 10:00:00,0.0
2022-06-17 10:00:00,0.0
2022-06-18 10:00:00,0.0
2022-06-19 10:00:00,0.0
2022-06-20 10:00:00,0.0
2022-06-21 10:00:00,0.0
2022-06-22 10:00:00,0.0
2022-06-23 10:00:00,0.0
2022-06-24 10:00:00,0.0
2022-06-25 10:00:00,0.002
2022-06-26 10:00:00,0.0
2022-06-27 10:00:00,0.0
2022-06-28 10:00:00,0.0
2022-06-29 10:00:00,0.0
2022-06-30 10:00:00,0.0
2022-07-01 10:00:00,0.0
2022-07-02 10:00:00,0.0
2022-07-03 10:00:00,0.0
2022-07-04 10:00:00,0.0
2022-07-05 10:00:00,0.0
2022-07-06 10:00:00,0.0
2022-07-07 10:00:00,0.0
2022-07-08 10:00:00,0.0
2022-07-09 10:00:00,0.0
2022-07-10 10:00:00,0.0
2022-07-11 10:00:00,0.0
2022-07-12 10:00:00,0.0
2022-07-13 10:00:00,0.0
2022-07-14 10:00:00,0.0
2022-07-15 10:00:00,0.0
2022-07-16 10:00:00,0.0
2022-07-17 10:00:00,0.0
2022-07-18 10:00:00,0.0
2022-07-19 10:00:00,0.0
2022-07-20 10:00:00,0.0
2022-07-21 10:00:00,0.0
2022-07-22 10:00:00,0.0
2022-07-23 10:00:00,0.0
2022-07-24 10:00:00,0.0
2022-07-25 10:00:00,0.0
2022-07-26 10:00:00,0.0
2022-07-27 10:00:00,0.0
2022-07-28 10:00:00,0.0
2022-07-29 10:00:00,0.0
2022-07-30 10:00:00,0.0
2022-07-30 00:00:00,0.0755230262875557
2022-07-31 00:00:00,0.0755230262875557
2022-08-01 00:00:00,0.0755230262875557
2022-08-02 00:00:00,0.0755230262875557
2022-08-03 00:00:00,0.0755230262875557
2022-08-04 00:00:00,0.0755230262875557
2022-08-05 00:00:00,0.0755230262875557
2022-08-06 00:00:00,0.0755230262875557
2022-08-07 00:00:00,0.0755230262875557
2022-08-08 00:00:00,0.0755230262875557
2022-08-09 00:00:00,0.0755230262875557
2022-08-10 00:00:00,0.0755230262875557
2022-08-11 00:00:00,0.0755230262875557
2022-08-12 00:00:00,0.0755230262875557
2022-08-13 00:00:00,0.0755230262875557
2022-08-14 00:00:00,0.0755230262875557
2022-08-15 00:00:00,0.0755230262875557
2022-08-16 00:00:00,0.0755230262875557
2022-08-17 00:00:00,0.0755230262875557
2022-08-18 00:00:00,0.0755230262875557
2022-08-19 00:00:00,0.0755230262875557
2022-08-20 00:00:00,0.0755230262875557
2022-08-21 00:00:00,0.0755230262875557
2022-08-22 00:00:00,0.0755230262875557
2022-08-23 00:00:00,0.0755230262875557
2022-08-24 00:00:00,0.0755230262875557
2022-08-25 00:00:00,0.0755230262875557
2022-08-26 00:00:00,0.0755230262875557
2022-08-27 00:00:00,0.0755230262875557
2022-08-28 00:00:00,0.0755230262875557
2022-08-29 00:00:00,0.0755230262875557
2022-08-30 00:00:00,0.0755230262875557
2022-08-31 00:00:00,0.0755230262875557
2022-09-01 00:00:00,0.0755230262875557
2022-09-02 00:00:00,0.0755230262875557
2022-09-03 00:00:00,0.0755230262875557
2022-09-04 00:00:00,0.0755230262875557
2022-09-05 00:00:00,0.0755230262875557
2022-09-06 00:00:00,0.0755230262875557
2022-09-07 00:00:00,0.0755230262875557
2022-09-08 00:00:00,0.0755230262875557
2022-09-09 00:00:00,0.0755230262875557
2022-09-10 00:00:00,0.0755230262875557
2022-09-11 00:00:00,0.0755230262875557
2022-09-12 00:00:00,0.0755230262875557
2022-09-13 00:00:00,0.0755230262875557
2022-09-14 00:00:00,0.0755230262875557
2022-09-15 00:00:00,0.0755230262875557
2022-09-16 00:00:00,0.0755230262875557
2022-09-17 00:00:00,0.0755230262875557
2022-09-18 00:00:00,0.0755230262875557
2022-09-19 00:00:00,0.0755230262875557
2022-09-20 00:00:00,0.0755230262875557
2022-09-21 00:00:00,0.0755230262875557
2022-09-22 00:00:00,0.0755230262875557
2022-09-23 00:00:00,0.0755230262875557
2022-09-24 00:00:00,0.0755230262875557
2022-09-25 00:00:00,0.0755230262875557
2022-09-26 00:00:00,0.0755230262875557
2022-09-27 00:00:00,0.0755230262875557
2022-09-28 00:00:00,0.0755230262875557
2022-09-29 00:00:00,0.0755230262875557
2022-09-30 00:00:00,0.0755230262875557
2022-10-01 00:00:00,0.0755230262875557
2022-10-02 00:00:00,0.0755230262875557
2022-10-03 00:00:00,0.0755230262875557
2022-10-04 00:00:00,0.0755230262875557
2022-10-05 00:00:00,0.0755230262875557
2022-10-06 00:00:00,0.0755230262875557
2022-10-07 00:00:00,0.0755230262875557
2022-10-08 00:00:00,0.0755230262875557
2022-10-09 00:00:00,0.0755230262875557
2022-10-10 00:00:00,0.0755230262875557
2022-10-11 00:00:00,0.0755230262875557
2022-10-12 00:00:00,0.0755230262875557
2022-10-13 00:00:00,0.0755230262875557
2022-10-14 00:00:00,0.0755230262875557
2022-10-15 00:00:00,0.0755230262875557
2022-10-16 00:00:00,0.0755230262875557
2022-10-17 00:00:00,0.0755230262875557
2022-10-18 00:00:00,0.0755230262875557
2022-10-19 00:00:00,0.0755230262875557
2022-10-20 00:00:00,0.0755230262875557
2022-10-21 00:00:00,0.0755230262875557
2022-10-22 00:00:00,0.0755230262875557
2022-10-23 00:00:00,0.0755230262875557
2022-10-24 00:00:00,0.0755230262875557
2022-10-25 00:00:00,0.0755230262875557
2022-10-26 00:00:00,0.0755230262875557
2022-10-27 00:00:00,0.0755230262875557
2022-10-28 00:00:00,0.0755230262875557
2022-10-29 00:00:00,0.0755230262875557
2022-10-30 00:00:00,0.0755230262875557
2022-10-31 00:00:00,0.0755230262875557
2022-11-01 00:00:00,0.0755230262875557
2022-11-02 00:00:00,0.0755230262875557
2022-11-03 00:00:00,0.0755230262875557
2022-11-04 00:00:00,0.0755230262875557
2022-11-05 00:00:00,0.0755230262875557
2022-11-06 00:00:00,0.0755230262875557
2022-11-07 00:00:00,0.0755230262875557
2022-11-08 00:00:00,0.0755230262875557
2022-11-09 00:00:00,0.0755230262875557
2022-11-10 00:00:00,0.0755230262875557
2022-11-11 00:00:00,0.0755230262875557
2022-11-12 00:00:00,0.0755230262875557
2022-11-13 00:00:00,0.0755230262875557
2022-11-14 00:00:00,0.0755230262875557
2022-11-15 00:00:00,0.0755230262875557
2022-11-16 00:00:00,0.0755230262875557
2022-11-17 00:00:00,0.0755230262875557
2022-11-18 00:00:00,0.0755230262875557
2022-11-19 00:00:00,0.0755230262875557
2022-11-20 00:00:00,0.0755230262875557
2022-11-21 00:00:00,0.0755230262875557
2022-11-22 00:00:00,0.0755230262875557
2022-11-23 00:00:00,0.0755230262875557
2022-11-24 00:00:00,0.0755230262875557
2022-11-25 00:00:00,0.0755230262875557
2022-11-26 00:00:00,0.0755230262875557
2022-11-27 00:00:00,0.0755230262875557
2022-11-28 00:00:00,0.0755230262875557
2022-11-29 00:00:00,0.0755230262875557
2022-11-30 00:00:00,0.0755230262875557
2022-12-01 00:00:00,0.0755230262875557
2022-12-02 00:00:00,0.0755230262875557
2022-12-03 00:00:00,0.0755230262875557
2022-12-04 00:00:00,0.0755230262875557
2022-12-05 00:00:00,0.0755230262875557
2022-12-06 00:00:00,0.0755230262875557
2022-12-07 00:00:00,0.0755230262875557
2022-12-08 00:00:00,0.0755230262875557
2022-12-09 00:00:00,0.0755230262875557
2022-12-10 00:00:00,0.0755230262875557
2022-12-11 00:00:00,0.0755230262875557
2022-12-12 00:00:00,0.0755230262875557
2022-12-13 00:00:00,0.0755230262875557
2022-12-14 00:00:00,0.0755230262875557
2022-12-15 00:00:00,0.0755230262875557
2022-12-16 00:00:00,0.0755230262875557
2022-12-17 00:00:00,0.0755230262875557
2022-12-18 00:00:00,0.0755230262875557
2022-12-19 00:00:00,0.0755230262875557
2022-12-20 00:00:00,0.0755230262875557
2022-12-21 00:00:00,0.0755230262875557
2022-12-22 00:00:00,0.0755230262875557
2022-12-23 00:00:00,0.0755230262875557
2022-12-24 00:00:00,0.0755230262875557
2022-12-25 00:00:00,0.0755230262875557
2022-12-26 00:00:00,0.0755230262875557
2022-12-27 00:00:00,0.0755230262875557
2022-12-28 00:00:00,0.0755230262875557
2022-12-29 00:00:00,0.0755230262875557
2022-12-30 00:00:00,0.0755230262875557
2022-12-31 00:00:00,0.0755230262875557
2023-01-01 00:00:00,0.0755230262875557
2023-01-02 00:00:00,0.0755230262875557
2023-01-03 00:00:00,0.0755230262875557
2023-01-04 00:00:00,0.0755230262875557
2023-01-05 00:00:00,0.0755230262875557
2023-01-06 00:00:00,0.0755230262875557
2023-01-07 00:00:00,0.0755230262875557
2023-01-08 00:00:00,0.0755230262875557
2023-01-09 00:00:00,0.0755230262875557
2023-01-10 00:00:00,0.0755230262875557
2023-01-11 00:00:00,0.0755230262875557
2023-01-12 00:00:00,0.0755230262875557
2023-01-13 00:00:00,0.0755230262875557
2023-01-14 00:00:00,0.0755230262875557
2023-01-15 00:00:00,0.0755230262875557
2023-01-16 00:00:00,0.0755230262875557
2023-01-17 00:00:00,0.0755230262875557
2023-01-18 00:00:00,0.0755230262875557
2023-01-19 00:00:00,0.0755230262875557
2023-01-20 00:00:00,0.0755230262875557
2023-01-21 00:00:00,0.0755230262875557
2023-01-22 00:00:00,0.0755230262875557
2023-01-23 00:00:00,0.0755230262875557
2023-01-24 00:00:00,0.0755230262875557
2023-01-25 00:00:00,0.0755230262875557
2023-01-26 00:00:00,0.0755230262875557
2023-01-27 00:00:00,0.0755230262875557
2023-01-28 00:00:00,0.0755230262875557
2023-01-29 00:00:00,0.0755230262875557
2023-01-30 00:00:00,0.0755230262875557
2023-01-31 00:00:00,0.0755230262875557
2023-02-01 00:00:00,0.0755230262875557
2023-02-02 00:00:00,0.0755230262875557
2023-02-03 00:00:00,0.0755230262875557
2023-02-04 00:00:00,0.0755230262875557
2023-02-05 00:00:00,0.0755230262875557
2023-02-06 00:00:00,0.0755230262875557
2023-02-07 00:00:00,0.0755230262875557
2023-02-08 00:00:00,0.0755230262875557
2023-02-09 00:00:00,0.0755230262875557
2023-02-10 00:00:00,0.0755230262875557
2023-02-11 00:00:00,0.0755230262875557
2023-02-12 00:00:00,0.0755230262875557
2023-02-13 00:00:00,0.0755230262875557
2023-02-14 00:00:00,0.0755230262875557
2023-02-15 00:00:00,0.0755230262875557
2023-02-16 00:00:00,0.0755230262875557
2023-02-17 00:00:00,0.0755230262875557
2023-02-18 00:00:00,0.0755230262875557
2023-02-19 00:00:00,0.0755230262875557
2023-02-20 00:00:00,0.0755230262875557
2023-02-21 00:00:00,0.0755230262875557
2023-02-22 00:00:00,0.0755230262875557
2023-02-23 00:00:00,0.0755230262875557
2023-02-24 00:00:00,0.0755230262875557
2023-02-25 00:00:00,0.0755230262875557
2023-02-26 00:00:00,0.0755230262875557
2023-02-27 00:00:00,0.0755230262875557
2023-02-28 00:00:00,0.0755230262875557
2023-03-01 00:00:00,0.0755230262875557
2023-03-02 00:00:00,0.0755230262875557
2023-03-03 00:00:00,0.0755230262875557
2023-03-04 00:00:00,0.0755230262875557
2023-03-05 00:00:00,0.0755230262875557
2023-03-06 00:00:00,0.0755230262875557
2023-03-07 00:00:00,0.0755230262875557
2023-03-08 00:00:00,0.0755230262875557
2023-03-09 00:00:00,0.0755230262875557
2023-03-10 00:00:00,0.0755230262875557
2023-03-11 00:00:00,0.0755230262875557
2023-03-12 00:00:00,0.0755230262875557
2023-03-13 00:00:00,0.0755230262875557
2023-03-14 00:00:00,0.0755230262875557
2023-03-15 00:00:00,0.0755230262875557
2023-03-16 00:00:00,0.0755230262875557
2023-03-17 00:00:00,0.0755230262875557
2023-03-18 00:00:00,0.0755230262875557
2023-03-19 00:00:00,0.0755230262875557
2023-03-20 00:00:00,0.0755230262875557
2023-03-21 00:00:00,0.0755230262875557
2023-03-22 00:00:00,0.0755230262875557
2023-03-23 00:00:00,0.0755230262875557
2023-03-24 00:00:00,0.0755230262875557
2023-03-25 00:00:00,0.0755230262875557
2023-03-26 00:00:00,0.0755230262875557
2023-03-27 00:00:00,0.0755230262875557
2023-03-28 00:00:00,0.0755230262875557
2023-03-29 00:00:00,0.0755230262875557
2023-03-30 00:00:00,0.0755230262875557
2023-03-31 00:00:00,0.0755230262875557
2023-04-01 00:00:00,0.0755230262875557
2023-04-02 00:00:00,0.0755230262875557
2023-04-03 00:00:00,0.0755230262875557
2023-04-04 00:00:00,0.0755230262875557
2023-04-05 00:00:00,0.0755230262875557
2023-04-06 00:00:00,0.0755230262875557
2023-04-07 00:00:00,0.0755230262875557
2023-04-08 00:00:00,0.0755230262875557
2023-04-09 00:00:00,0.0755230262875557
2023-04-10 00:00:00,0.0755230262875557
2023-04-11 00:00:00,0.0755230262875557
2023-04-12 00:00:00,0.0755230262875557
2023-04-13 00:00:00,0.0755230262875557
2023-04-14 00:00:00,0.0755230262875557
2023-04-15 00:00:00,0.0755230262875557
2023-04-16 00:00:00,0.0755230262875557
2023-04-17 00:00:00,0.0755230262875557
2023-04-18 00:00:00,0.0755230262875557
2023-04-19 00:00:00,0.0755230262875557
2023-04-20 00:00:00,0.0755230262875557
2023-04-21 00:00:00,0.0755230262875557
2023-04-22 00:00:00,0.0755230262875557
2023-04-23 00:00:00,0.0755230262875557
2023-04-24 00:00:00,0.0755230262875557
2023-04-25 00:00:00,0.0755230262875557
2023-04-26 00:00:00,0.0755230262875557
2023-04-27 00:00:00,0.0755230262875557
2023-04-28 00:00:00,0.0755230262875557
2023-04-29 00:00:00,0.0755230262875557
2023-04-30 00:00:00,0.0755230262875557
2023-05-01 00:00:00,0.0755230262875557
2023-05-02 00:00:00,0.0755230262875557
2023-05-03 00:00:00,0.0755230262875557
2023-05-04 00:00:00,0.0755230262875557
2023-05-05 00:00:00,0.0755230262875557
2023-05-06 00:00:00,0.0755230262875557
2023-05-07 00:00:00,0.0755230262875557
2023-05-08 00:00:00,0.0755230262875557
2023-05-09 00:00:00,0.0755230262875557
2023-05-10 00:00:00,0.0755230262875557
2023-05-11 00:00:00,0.0755230262875557
2023-05-12 00:00:00,0.0755230262875557
2023-05-13 00:00:00,0.0755230262875557
2023-05-14 00:00:00,0.0755230262875557
2023-05-15 00:00:00,0.0755230262875557
2023-05-16 00:00:00,0.0755230262875557
2023-05-17 00:00:00,0.0755230262875557
2023-05-18 00:00:00,0.0755230262875557
2023-05-19 00:00:00,0.0755230262875557
2023-05-20 00:00:00,0.0755230262875557
2023-05-21 00:00:00,0.0755230262875557
2023-05-22 00:00:00,0.0755230262875557
2023-05-23 00:00:00,0.0755230262875557
